,State,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,VT,All Sectors,Ammonia,CAP,125.09981650579002,TON
1,VT,All Sectors,Carbon Monoxide,CAP,1055.130751322173,TON
2,VT,All Sectors,Nitrogen Oxides,CAP,450.085487243606,TON
3,VT,All Sectors,PM10 Primary (Filt + Cond),CAP,5354.3518372686995,TON
4,VT,All Sectors,PM2.5 Primary (Filt + Cond),CAP,525.6217106799093,TON
5,VT,All Sectors,Sulfur Dioxide,CAP,38.304907529375,TON
6,VT,All Sectors,Volatile Organic Compounds,CAP,1053.2268279669702,TON
7,VT,All Sectors,Carbon Dioxide,GHG,223238.44303605,TON
8,VT,All Sectors,Methane,GHG,36.861568539883,TON
9,VT,All Sectors,Nitrous Oxide,GHG,0.0999198489,TON
10,VT,Agriculture - Livestock Waste,Ammonia,CAP,116.24036125,TON
11,VT,Agriculture - Livestock Waste,Volatile Organic Compounds,CAP,13.933605264,TON
12,VT,Biogenics - Vegetation and Soil,Nitrogen Oxides,CAP,129.50092,TON
13,VT,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,16.114964800000003,TON
14,VT,Commercial Cooking,Volatile Organic Compounds,CAP,1.252487974,TON
15,VT,Dust - Paved Road Dust,PM10 Primary (Filt + Cond),CAP,186.9879,TON
16,VT,Dust - Unpaved Road Dust,PM10 Primary (Filt + Cond),CAP,4889.721,TON
17,VT,Fires - Prescribed Fires,Ammonia,CAP,3.860168,TON
18,VT,Fires - Wildfires,Carbon Monoxide,CAP,5.396198,TON
19,VT,Fires - Wildfires,Methane,GHG,1.006074,TON
20,VT,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.5947201,TON
21,VT,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
22,VT,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
23,VT,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.001952337,TON
24,VT,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,38.60263,TON
25,VT,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.03710415,TON
26,VT,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.10146575,TON
27,VT,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,2.31441022,TON
28,VT,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,7.91476946,TON
29,VT,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.17295477267,TON
30,VT,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.09331801,TON
31,VT,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,5.92265,TON
32,VT,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.05949159,TON
