,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,VT,Addison,All Sectors,Ammonia,CAP,125.09981650579002,TON
1,VT,Addison,All Sectors,Carbon Monoxide,CAP,1055.130751322173,TON
2,VT,Addison,All Sectors,Nitrogen Oxides,CAP,450.085487243606,TON
3,VT,Addison,All Sectors,PM10 Primary (Filt + Cond),CAP,5354.3518372686995,TON
4,VT,Addison,All Sectors,PM2.5 Primary (Filt + Cond),CAP,525.6217106799093,TON
5,VT,Addison,All Sectors,Sulfur Dioxide,CAP,38.304907529375,TON
6,VT,Addison,All Sectors,Volatile Organic Compounds,CAP,1053.2268279669702,TON
7,VT,Bennington,All Sectors,Ammonia,CAP,125.09981650579002,TON
8,VT,Bennington,All Sectors,Carbon Monoxide,CAP,1055.130751322173,TON
9,VT,Bennington,All Sectors,Nitrogen Oxides,CAP,450.085487243606,TON
10,VT,Bennington,All Sectors,PM10 Primary (Filt + Cond),CAP,5354.3518372686995,TON
11,VT,Bennington,All Sectors,PM2.5 Primary (Filt + Cond),CAP,525.6217106799093,TON
12,VT,Bennington,All Sectors,Sulfur Dioxide,CAP,38.304907529375,TON
13,VT,Bennington,All Sectors,Volatile Organic Compounds,CAP,1053.2268279669702,TON
14,VT,Bennington,All Sectors,Carbon Dioxide,GHG,223238.44303605,TON
15,VT,Bennington,All Sectors,Methane,GHG,36.861568539883,TON
16,VT,Bennington,All Sectors,Nitrous Oxide,GHG,0.0999198489,TON
17,VT,Caledonia,All Sectors,Ammonia,CAP,125.09981650579002,TON
18,VT,Caledonia,All Sectors,Carbon Monoxide,CAP,1055.130751322173,TON
19,VT,Caledonia,All Sectors,Nitrogen Oxides,CAP,450.085487243606,TON
20,VT,Caledonia,All Sectors,PM10 Primary (Filt + Cond),CAP,5354.3518372686995,TON
21,VT,Caledonia,All Sectors,PM2.5 Primary (Filt + Cond),CAP,525.6217106799093,TON
22,VT,Caledonia,All Sectors,Sulfur Dioxide,CAP,38.304907529375,TON
23,VT,Caledonia,All Sectors,Volatile Organic Compounds,CAP,1053.2268279669702,TON
24,VT,Chittenden,All Sectors,Ammonia,CAP,125.09981650579002,TON
25,VT,Chittenden,All Sectors,Carbon Monoxide,CAP,1055.130751322173,TON
26,VT,Chittenden,All Sectors,Nitrogen Oxides,CAP,450.085487243606,TON
27,VT,Chittenden,All Sectors,PM10 Primary (Filt + Cond),CAP,5354.3518372686995,TON
28,VT,Chittenden,All Sectors,PM2.5 Primary (Filt + Cond),CAP,525.6217106799093,TON
29,VT,Chittenden,All Sectors,Sulfur Dioxide,CAP,38.304907529375,TON
30,VT,Chittenden,All Sectors,Volatile Organic Compounds,CAP,1053.2268279669702,TON
31,VT,Essex,All Sectors,Ammonia,CAP,125.09981650579002,TON
32,VT,Essex,All Sectors,Carbon Monoxide,CAP,1055.130751322173,TON
33,VT,Essex,All Sectors,Nitrogen Oxides,CAP,450.085487243606,TON
34,VT,Essex,All Sectors,PM10 Primary (Filt + Cond),CAP,5354.3518372686995,TON
35,VT,Essex,All Sectors,PM2.5 Primary (Filt + Cond),CAP,525.6217106799093,TON
36,VT,Essex,All Sectors,Sulfur Dioxide,CAP,38.304907529375,TON
37,VT,Essex,All Sectors,Volatile Organic Compounds,CAP,1053.2268279669702,TON
38,VT,Franklin,All Sectors,Ammonia,CAP,125.09981650579002,TON
39,VT,Franklin,All Sectors,Carbon Monoxide,CAP,1055.130751322173,TON
40,VT,Franklin,All Sectors,Nitrogen Oxides,CAP,450.085487243606,TON
41,VT,Franklin,All Sectors,PM10 Primary (Filt + Cond),CAP,5354.3518372686995,TON
42,VT,Franklin,All Sectors,PM2.5 Primary (Filt + Cond),CAP,525.6217106799093,TON
43,VT,Franklin,All Sectors,Sulfur Dioxide,CAP,38.304907529375,TON
44,VT,Franklin,All Sectors,Volatile Organic Compounds,CAP,1053.2268279669702,TON
45,VT,Franklin,All Sectors,Carbon Dioxide,GHG,223238.44303605,TON
46,VT,Franklin,All Sectors,Methane,GHG,36.861568539883,TON
47,VT,Franklin,All Sectors,Nitrous Oxide,GHG,0.0999198489,TON
48,VT,Grand Isle,All Sectors,Ammonia,CAP,125.09981650579002,TON
49,VT,Grand Isle,All Sectors,Carbon Monoxide,CAP,1055.130751322173,TON
50,VT,Grand Isle,All Sectors,Nitrogen Oxides,CAP,450.085487243606,TON
51,VT,Grand Isle,All Sectors,PM10 Primary (Filt + Cond),CAP,5354.3518372686995,TON
52,VT,Grand Isle,All Sectors,PM2.5 Primary (Filt + Cond),CAP,525.6217106799093,TON
53,VT,Grand Isle,All Sectors,Sulfur Dioxide,CAP,38.304907529375,TON
54,VT,Grand Isle,All Sectors,Volatile Organic Compounds,CAP,1053.2268279669702,TON
55,VT,Grand Isle,All Sectors,Carbon Dioxide,GHG,223238.44303605,TON
56,VT,Grand Isle,All Sectors,Methane,GHG,36.861568539883,TON
57,VT,Grand Isle,All Sectors,Nitrous Oxide,GHG,0.0999198489,TON
58,VT,Lamoille,All Sectors,Ammonia,CAP,125.09981650579002,TON
59,VT,Lamoille,All Sectors,Carbon Monoxide,CAP,1055.130751322173,TON
60,VT,Lamoille,All Sectors,Nitrogen Oxides,CAP,450.085487243606,TON
61,VT,Lamoille,All Sectors,PM10 Primary (Filt + Cond),CAP,5354.3518372686995,TON
62,VT,Lamoille,All Sectors,PM2.5 Primary (Filt + Cond),CAP,525.6217106799093,TON
63,VT,Lamoille,All Sectors,Sulfur Dioxide,CAP,38.304907529375,TON
64,VT,Lamoille,All Sectors,Volatile Organic Compounds,CAP,1053.2268279669702,TON
65,VT,Orange,All Sectors,Ammonia,CAP,125.09981650579002,TON
66,VT,Orange,All Sectors,Carbon Monoxide,CAP,1055.130751322173,TON
67,VT,Orange,All Sectors,Nitrogen Oxides,CAP,450.085487243606,TON
68,VT,Orange,All Sectors,PM10 Primary (Filt + Cond),CAP,5354.3518372686995,TON
69,VT,Orange,All Sectors,PM2.5 Primary (Filt + Cond),CAP,525.6217106799093,TON
70,VT,Orange,All Sectors,Sulfur Dioxide,CAP,38.304907529375,TON
71,VT,Orange,All Sectors,Volatile Organic Compounds,CAP,1053.2268279669702,TON
72,VT,Orange,All Sectors,Carbon Dioxide,GHG,223238.44303605,TON
73,VT,Orange,All Sectors,Methane,GHG,36.861568539883,TON
74,VT,Orange,All Sectors,Nitrous Oxide,GHG,0.0999198489,TON
75,VT,Orleans,All Sectors,Ammonia,CAP,125.09981650579002,TON
76,VT,Orleans,All Sectors,Carbon Monoxide,CAP,1055.130751322173,TON
77,VT,Orleans,All Sectors,Nitrogen Oxides,CAP,450.085487243606,TON
78,VT,Orleans,All Sectors,PM10 Primary (Filt + Cond),CAP,5354.3518372686995,TON
79,VT,Orleans,All Sectors,PM2.5 Primary (Filt + Cond),CAP,525.6217106799093,TON
80,VT,Orleans,All Sectors,Sulfur Dioxide,CAP,38.304907529375,TON
81,VT,Orleans,All Sectors,Volatile Organic Compounds,CAP,1053.2268279669702,TON
82,VT,Orleans,All Sectors,Carbon Dioxide,GHG,223238.44303605,TON
83,VT,Orleans,All Sectors,Methane,GHG,36.861568539883,TON
84,VT,Orleans,All Sectors,Nitrous Oxide,GHG,0.0999198489,TON
85,VT,Rutland,All Sectors,Ammonia,CAP,125.09981650579002,TON
86,VT,Rutland,All Sectors,Carbon Monoxide,CAP,1055.130751322173,TON
87,VT,Rutland,All Sectors,Nitrogen Oxides,CAP,450.085487243606,TON
88,VT,Rutland,All Sectors,PM10 Primary (Filt + Cond),CAP,5354.3518372686995,TON
89,VT,Rutland,All Sectors,PM2.5 Primary (Filt + Cond),CAP,525.6217106799093,TON
90,VT,Rutland,All Sectors,Sulfur Dioxide,CAP,38.304907529375,TON
91,VT,Rutland,All Sectors,Volatile Organic Compounds,CAP,1053.2268279669702,TON
92,VT,Rutland,All Sectors,Carbon Dioxide,GHG,223238.44303605,TON
93,VT,Rutland,All Sectors,Methane,GHG,36.861568539883,TON
94,VT,Rutland,All Sectors,Nitrous Oxide,GHG,0.0999198489,TON
95,VT,Washington,All Sectors,Ammonia,CAP,125.09981650579002,TON
96,VT,Washington,All Sectors,Carbon Monoxide,CAP,1055.130751322173,TON
97,VT,Washington,All Sectors,Nitrogen Oxides,CAP,450.085487243606,TON
98,VT,Washington,All Sectors,PM10 Primary (Filt + Cond),CAP,5354.3518372686995,TON
99,VT,Washington,All Sectors,PM2.5 Primary (Filt + Cond),CAP,525.6217106799093,TON
100,VT,Washington,All Sectors,Sulfur Dioxide,CAP,38.304907529375,TON
101,VT,Washington,All Sectors,Volatile Organic Compounds,CAP,1053.2268279669702,TON
102,VT,Washington,All Sectors,Carbon Dioxide,GHG,223238.44303605,TON
103,VT,Washington,All Sectors,Methane,GHG,36.861568539883,TON
104,VT,Washington,All Sectors,Nitrous Oxide,GHG,0.0999198489,TON
105,VT,Windham,All Sectors,Ammonia,CAP,125.09981650579002,TON
106,VT,Windham,All Sectors,Carbon Monoxide,CAP,1055.130751322173,TON
107,VT,Windham,All Sectors,Nitrogen Oxides,CAP,450.085487243606,TON
108,VT,Windham,All Sectors,PM10 Primary (Filt + Cond),CAP,5354.3518372686995,TON
109,VT,Windham,All Sectors,PM2.5 Primary (Filt + Cond),CAP,525.6217106799093,TON
110,VT,Windham,All Sectors,Sulfur Dioxide,CAP,38.304907529375,TON
111,VT,Windham,All Sectors,Volatile Organic Compounds,CAP,1053.2268279669702,TON
112,VT,Windham,All Sectors,Carbon Dioxide,GHG,223238.44303605,TON
113,VT,Windham,All Sectors,Methane,GHG,36.861568539883,TON
114,VT,Windham,All Sectors,Nitrous Oxide,GHG,0.0999198489,TON
115,VT,Windsor,All Sectors,Ammonia,CAP,125.09981650579002,TON
116,VT,Windsor,All Sectors,Carbon Monoxide,CAP,1055.130751322173,TON
117,VT,Windsor,All Sectors,Nitrogen Oxides,CAP,450.085487243606,TON
118,VT,Windsor,All Sectors,PM10 Primary (Filt + Cond),CAP,5354.3518372686995,TON
119,VT,Windsor,All Sectors,PM2.5 Primary (Filt + Cond),CAP,525.6217106799093,TON
120,VT,Windsor,All Sectors,Sulfur Dioxide,CAP,38.304907529375,TON
121,VT,Windsor,All Sectors,Volatile Organic Compounds,CAP,1053.2268279669702,TON
122,VT,Addison,Agriculture - Livestock Waste,Ammonia,CAP,116.24036125,TON
123,VT,Addison,Agriculture - Livestock Waste,Volatile Organic Compounds,CAP,13.933605264,TON
124,VT,Addison,Biogenics - Vegetation and Soil,Nitrogen Oxides,CAP,129.50092,TON
125,VT,Addison,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,16.114964800000003,TON
126,VT,Addison,Commercial Cooking,Volatile Organic Compounds,CAP,1.252487974,TON
127,VT,Addison,Dust - Paved Road Dust,PM10 Primary (Filt + Cond),CAP,186.9879,TON
128,VT,Addison,Dust - Unpaved Road Dust,PM10 Primary (Filt + Cond),CAP,4889.721,TON
129,VT,Addison,Fires - Prescribed Fires,Ammonia,CAP,3.860168,TON
130,VT,Addison,Fires - Wildfires,Carbon Monoxide,CAP,5.396198,TON
131,VT,Addison,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.5947201,TON
132,VT,Addison,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
133,VT,Addison,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
134,VT,Addison,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.001952337,TON
135,VT,Addison,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,38.60263,TON
136,VT,Addison,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.03710415,TON
137,VT,Addison,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.10146575,TON
138,VT,Addison,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,2.31441022,TON
139,VT,Addison,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,7.91476946,TON
140,VT,Addison,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.17295477267,TON
141,VT,Addison,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.09331801,TON
142,VT,Addison,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,5.92265,TON
143,VT,Addison,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.05949159,TON
144,VT,Addison,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.14445168,TON
145,VT,Addison,Fuel Comb - Electric Generation - Oil,Nitrogen Oxides,CAP,0.25,TON
146,VT,Addison,"Fuel Comb - Industrial Boilers, ICEs - Biomass",PM2.5 Primary (Filt + Cond),CAP,0.1987567,TON
147,VT,Addison,"Fuel Comb - Industrial Boilers, ICEs - Biomass",Sulfur Dioxide,CAP,0.03757999,TON
148,VT,Addison,"Fuel Comb - Industrial Boilers, ICEs - Biomass",Volatile Organic Compounds,CAP,0.0118105,TON
