,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,CO,Adams,2.89,2.92,2.91,2.93,2.94,2.98,3.0,3.01,3.06,3.07
1,Avg household size of renter-occupied unit,CO,Adams,2.78,2.81,2.91,2.94,2.98,2.98,3.0,2.91,2.89,2.87
2,FIPS Code,CO,Adams,8001,8001,8001,8001,8001,8001,8001,8001,8001,8001
3,House Heating Fuel: Electric,CO,Adams,22538,25253,26944,30863,33565,36061,36878,38685,39243,40776
4,House Heating Fuel: Fuel Oil,CO,Adams,54,37,27,69,80,90,83,96,89,121
5,House Heating Fuel: Gas,CO,Adams,121721,120573,120378,118247,117641,116717,117878,119563,120690,121111
6,House Heating Fuel: Propane,CO,Adams,2653,2497,2449,2500,2663,2694,2710,2731,2642,2294
7,House Heating Fuel: Wood,CO,Adams,326,431,506,447,484,345,342,319,309,393
26,Median Number of Rooms,CO,Adams,5.7,5.7,5.8,5.8,5.8,5.9,5.9,5.8,5.8,5.8
27,Number of Rooms: 1,CO,Adams,1152,1364,1529,1208,1538,1732,1793,1905,2118,2044
28,Number of Rooms: 2,CO,Adams,3611,3664,3527,3883,3828,3958,4311,5041,5182,6164
29,Number of Rooms: 3,CO,Adams,15310,15329,14840,14949,14804,14377,14615,15153,15518,15724
30,Number of Rooms: 4,CO,Adams,24779,24811,25374,25175,24955,24618,24860,25541,26430,27282
31,Number of Rooms: 5,CO,Adams,29995,29679,28504,28251,27786,27958,27734,27846,27587,28266
32,Number of Rooms: 6,CO,Adams,27829,27552,27990,27212,27591,27736,27726,27495,27957,27958
33,Number of Rooms: 7,CO,Adams,22483,22816,22829,22960,23032,23106,22188,22316,22221,22333
34,Number of Rooms: 8,CO,Adams,17366,17490,17632,18035,18268,18084,18219,18292,18226,17272
35,Number of Rooms: 9+,CO,Adams,19235,19975,21020,21839,22582,23477,24612,25686,25799,26157
36,Owner-Occupied,CO,Adams,291887,294236,291336,293648,293833,301514,306813,317077,327757,338409
37,Renter-Occupied,CO,Adams,130155,136530,147966,154563,163760,165709,169173,166710,165318,161628
38,Total Housing Units,CO,Adams,161760,162680,163245,163512,164384,165046,166058,169275,171038,173200
39,Total Population,CO,Adams,425330,434295,442996,452030,461558,471206,479977,487850,497115,504108
40,Units in Structure: 1 ATTACHED,CO,Adams,12205,12735,12518,12322,12154,12157,12473,12400,12585,13249
41,Units in Structure: 1 DETACHED,CO,Adams,99470,100058,100749,101151,102625,102521,103273,105653,106773,108250
42,Units in Structure: 10-19,CO,Adams,12421,12371,12645,12767,12048,12340,12148,12029,11979,12144
43,Units in Structure: 2,CO,Adams,1784,1772,1691,1575,1628,1593,1554,1459,1397,1507
44,Units in Structure: 20-49,CO,Adams,9225,9097,9072,8503,9099,9053,9197,9445,9777,10018
45,Units in Structure: 3-4,CO,Adams,4159,4279,4275,4337,4345,4245,4277,4423,4693,4447
46,Units in Structure: 5-9,CO,Adams,7661,7864,7848,7660,7538,7636,7456,7947,7760,7696
47,Units in Structure: 50+,CO,Adams,3333,3578,3832,4277,4487,4689,4832,5133,5100,4969
48,"Units in Structure: Boat,RV,Van,Etc.",CO,Adams,75,97,89,130,45,90,99,102,74,81
49,Units in Structure: Mobile Home,CO,Adams,11427,10829,10526,10790,10415,10722,10749,10684,10900,10839
50,Year Built: 1940-1949,CO,Adams,2980,3323,3419,3512,3483,19447,19601,19583,19437,19373
51,Year Built: 1950-1959,CO,Adams,21331,20281,20369,20131,19775,19119,18354,18460,17447,17026
52,Year Built: 1960-1969,CO,Adams,20307,20488,19615,20124,19704,29020,29377,30024,30205,29342
53,Year Built: 1970-1979,CO,Adams,29419,29435,30185,28972,29550,21165,20746,21113,21442,22069
54,Year Built: 1980-1989,CO,Adams,19543,20013,20368,20929,20664,27228,27797,28250,28116,28459
55,Year Built: 1990-1999,CO,Adams,28417,28449,27598,27310,26953,39300,39120,38889,38770,38824
56,Year Built: 2000-2009,CO,Adams,27875,27400,38682,38904,39149,2624,3563,4455,5197,5287
57,Year Built: 2010-2013,CO,Adams,9011,10531,270,669,1771,453,1170,2358,4261,6797
58,Year Built: before 1940,CO,Adams,2877,2760,2739,2961,3335,3480,3142,2844,2969,2830
0,Avg household size of owner-occupied unit,CO,Alamosa,2.5,2.55,2.6,2.65,2.64,2.71,2.68,2.69,2.72,2.68
1,Avg household size of renter-occupied unit,CO,Alamosa,2.19,2.33,2.29,2.29,2.3,2.36,2.42,2.3,2.21,2.1
2,FIPS Code,CO,Alamosa,8003,8003,8003,8003,8003,8003,8003,8003,8003,8003
3,House Heating Fuel: Electric,CO,Alamosa,881,970,1059,1284,1165,1249,1405,1502,1589,1628
4,House Heating Fuel: Fuel Oil,CO,Alamosa,77,178,148,166,142,126,78,87,52,34
5,House Heating Fuel: Gas,CO,Alamosa,3497,3331,3331,3130,3263,3186,3126,3074,3097,3086
6,House Heating Fuel: Propane,CO,Alamosa,863,775,790,777,779,685,618,614,670,767
7,House Heating Fuel: Wood,CO,Alamosa,394,432,455,417,482,508,523,541,532,458
26,Median Number of Rooms,CO,Alamosa,5.1,5.2,5.3,5.3,5.2,5.1,5.0,5.1,5.1,5.1
27,Number of Rooms: 1,CO,Alamosa,7,39,120,207,220,245,298,312,297,317
28,Number of Rooms: 2,CO,Alamosa,178,100,66,48,151,173,164,179,189,145
29,Number of Rooms: 3,CO,Alamosa,802,679,692,573,545,522,545,677,721,834
30,Number of Rooms: 4,CO,Alamosa,1574,1415,1204,1327,1362,1458,1434,1429,1317,1312
31,Number of Rooms: 5,CO,Alamosa,1236,1389,1451,1487,1544,1647,1689,1515,1464,1471
32,Number of Rooms: 6,CO,Alamosa,1073,1247,1231,1109,1200,1164,1124,1101,1173,1157
33,Number of Rooms: 7,CO,Alamosa,639,667,788,772,729,713,691,627,651,588
34,Number of Rooms: 8,CO,Alamosa,583,515,565,560,464,429,474,595,604,579
35,Number of Rooms: 9+,CO,Alamosa,422,472,455,499,412,322,309,432,520,621
36,Owner-Occupied,CO,Alamosa,9148,9578,9632,9582,9305,9170,9074,9267,9327,9555
37,Renter-Occupied,CO,Alamosa,4675,4632,4933,5188,5675,6021,6192,5999,6028,5462
38,Total Housing Units,CO,Alamosa,6514,6523,6572,6582,6627,6673,6728,6867,6936,7024
39,Total Population,CO,Alamosa,15293,15395,15750,15933,16111,16269,16353,16345,16444,16107
40,Units in Structure: 1 ATTACHED,CO,Alamosa,193,261,253,281,228,173,108,158,200,154
41,Units in Structure: 1 DETACHED,CO,Alamosa,4066,4228,4257,4197,3993,4010,3796,3815,3780,3943
42,Units in Structure: 10-19,CO,Alamosa,243,247,242,97,162,223,218,280,301,356
43,Units in Structure: 2,CO,Alamosa,312,291,387,342,333,331,315,344,355,315
44,Units in Structure: 20-49,CO,Alamosa,56,54,107,91,127,111,147,38,40,58
45,Units in Structure: 3-4,CO,Alamosa,421,374,326,433,363,389,345,353,308,406
46,Units in Structure: 5-9,CO,Alamosa,243,123,122,176,239,260,480,540,724,594
47,Units in Structure: 50+,CO,Alamosa,49,47,47,15,50,63,86,102,110,90
48,"Units in Structure: Boat,RV,Van,Etc.",CO,Alamosa,0,0,0,0,0,0,0,0,5,21
49,Units in Structure: Mobile Home,CO,Alamosa,931,898,831,950,1132,1113,1233,1237,1113,1087
50,Year Built: 1940-1949,CO,Alamosa,382,357,331,313,249,607,458,394,350,425
51,Year Built: 1950-1959,CO,Alamosa,374,479,591,654,629,675,798,863,823,719
52,Year Built: 1960-1969,CO,Alamosa,778,709,654,581,615,1549,1525,1430,1410,1386
53,Year Built: 1970-1979,CO,Alamosa,1369,1258,1405,1333,1453,896,864,774,849,664
54,Year Built: 1980-1989,CO,Alamosa,1006,959,862,872,940,850,970,1027,970,1191
55,Year Built: 1990-1999,CO,Alamosa,916,890,866,1007,942,744,715,800,975,980
56,Year Built: 2000-2009,CO,Alamosa,371,393,650,625,847,130,129,292,276,344
